PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Has_Cabin,Title_Encoded,FamilySize,IsAlone,Age_Group_Encoded,Fare_Group_Encoded,Sex_Encoded,Embarked_C,Embarked_Q,Embarked_S,Pclass_1,Pclass_2,Pclass_3,Woman_or_Child,Sex_Pclass,Age_Fare,Title_Pclass,FamilySize_Pclass,High_Fare,Title_Pclass_Match,FamilyType,Age_Category,Fare_Quartile
592,1.0,1,52.0,1,0,78.2667,1,3,2,0,3,4,1,1,0,0,1,0,0,0,1,4069.8684,3,2,1,1,1,4,3
593,0.0,3,47.0,0,0,7.25,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,340.75,3,3,0,0,0,4,0
594,0.0,3,22.0,0,2,7.75,0,2,3,0,3,1,1,0,1,0,0,0,1,0,3,170.5,6,9,0,0,1,3,0
595,0.0,2,37.0,1,0,26.0,0,1,2,0,3,3,0,0,0,1,0,1,0,1,0,962.0,2,4,0,1,1,4,2
596,0.0,3,36.0,1,1,24.15,0,1,3,0,3,3,0,0,0,1,0,0,1,1,0,869.4,3,9,0,0,1,4,2
597,1.0,2,28.0,0,0,33.0,0,2,1,1,3,4,1,0,0,1,0,1,0,0,2,924.0,4,2,1,1,0,3,3
598,0.0,3,49.0,0,0,0.0,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,0.0,3,3,0,0,0,4,0
599,0.0,3,25.0,0,0,7.225,0,1,1,1,3,1,0,1,0,0,0,0,1,1,0,180.625,3,3,0,0,0,3,0
600,1.0,1,49.0,1,0,56.9292,1,5,2,0,3,4,0,1,0,0,1,0,0,1,0,2789.5308,5,2,1,0,1,4,3
601,1.0,2,24.0,2,1,27.0,0,3,4,0,3,3,1,0,0,1,0,1,0,0,2,648.0,6,8,0,0,1,3,2
602,0.0,3,25.0,0,0,7.8958,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,197.395,3,3,0,0,0,3,0
603,0.0,1,42.0,0,0,42.4,0,1,1,1,3,4,0,0,0,1,1,0,0,1,0,1780.8,1,1,1,1,0,4,3
604,0.0,3,44.0,0,0,8.05,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,354.20000000000005,3,3,0,0,0,4,1
605,1.0,1,35.0,0,0,26.55,0,1,1,1,3,3,0,1,0,0,1,0,0,1,0,929.25,1,1,0,1,0,3,2
606,0.0,3,36.0,1,0,15.55,0,1,2,0,3,3,0,0,0,1,0,0,1,1,0,559.8000000000001,3,6,0,0,1,4,2
607,0.0,3,30.0,0,0,7.8958,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,236.87400000000002,3,3,0,0,0,3,0
608,1.0,1,27.0,0,0,30.5,0,1,1,1,3,3,0,0,0,1,1,0,0,1,0,823.5,1,1,0,1,0,3,2
609,1.0,2,22.0,1,2,41.5792,0,3,4,0,3,4,1,1,0,0,0,1,0,0,2,914.7424,6,8,1,0,1,3,3
610,1.0,1,40.0,0,0,133.65,1,2,1,1,3,4,1,0,0,1,1,0,0,0,1,5346.0,2,1,1,1,0,4,3
611,0.0,3,39.0,1,5,31.275,0,3,7,0,3,3,1,0,0,1,0,0,1,0,3,1219.725,9,21,1,0,2,4,3
612,0.0,3,25.0,0,0,7.05,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,176.25,3,3,0,0,0,3,0
613,1.0,3,22.0,1,0,15.5,0,2,2,0,3,3,1,0,1,0,0,0,1,0,3,341.0,6,6,0,0,1,3,2
614,0.0,3,25.0,0,0,7.75,0,1,1,1,3,1,0,0,1,0,0,0,1,1,0,193.75,3,3,0,0,0,3,0
615,0.0,3,35.0,0,0,8.05,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,281.75,3,3,0,0,0,3,1
616,1.0,2,24.0,1,2,65.0,0,2,4,0,3,4,1,0,0,1,0,1,0,0,2,1560.0,4,8,1,1,1,3,3
617,0.0,3,34.0,1,1,14.4,0,1,3,0,3,2,0,0,0,1,0,0,1,1,0,489.6,3,9,0,0,1,3,1
618,0.0,3,26.0,1,0,16.1,0,3,2,0,3,3,1,0,0,1,0,0,1,0,3,418.6,9,6,0,0,1,3,2
619,1.0,2,4.0,2,1,39.0,1,2,4,0,1,4,1,0,0,1,0,1,0,1,2,156.0,4,8,1,1,1,0,3
620,0.0,2,26.0,0,0,10.5,0,1,1,1,3,2,0,0,0,1,0,1,0,1,0,273.0,2,2,0,1,0,3,1
621,0.0,3,27.0,1,0,14.4542,0,1,2,0,3,2,0,1,0,0,0,0,1,1,0,390.2634,3,6,0,0,1,3,1
622,1.0,1,42.0,1,0,52.5542,1,1,2,0,3,4,0,0,0,1,1,0,0,1,0,2207.2764,1,2,1,1,1,4,3
623,1.0,3,20.0,1,1,15.7417,0,1,3,0,3,3,0,1,0,0,0,0,1,1,0,314.834,3,9,0,0,1,3,2
624,0.0,3,21.0,0,0,7.8542,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,164.9382,3,3,0,0,0,3,0
625,0.0,3,21.0,0,0,16.1,0,1,1,1,3,3,0,0,0,1,0,0,1,1,0,338.1,3,3,0,0,0,3,2
626,0.0,1,61.0,0,0,32.3208,1,1,1,1,4,4,0,0,0,1,1,0,0,1,0,1971.5688,1,1,1,1,0,5,3
627,0.0,2,57.0,0,0,12.35,0,5,1,1,3,2,0,0,1,0,0,1,0,1,0,703.9499999999999,10,2,0,0,0,4,1
628,1.0,1,21.0,0,0,77.9583,1,2,1,1,3,4,1,0,0,1,1,0,0,0,1,1637.1243,2,1,1,1,0,3,3
629,0.0,3,26.0,0,0,7.8958,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,205.29080000000002,3,3,0,0,0,3,0
630,0.0,3,25.0,0,0,7.7333,0,1,1,1,3,1,0,0,1,0,0,0,1,1,0,193.33249999999998,3,3,0,0,0,3,0
631,1.0,1,80.0,0,0,30.0,1,1,1,1,4,3,0,0,0,1,1,0,0,1,0,2400.0,1,1,0,1,0,5,2
632,0.0,3,51.0,0,0,7.0542,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,359.7642,3,3,0,0,0,4,0
633,1.0,1,32.0,0,0,30.5,1,5,1,1,3,3,0,1,0,0,1,0,0,1,0,976.0,5,1,0,0,0,3,2
634,0.0,1,42.0,0,0,0.0,0,1,1,1,3,1,0,0,0,1,1,0,0,1,0,0.0,1,1,0,1,0,4,0
635,0.0,3,9.0,3,2,27.9,0,2,6,0,1,3,1,0,0,1,0,0,1,1,3,251.1,6,18,0,0,2,1,2
636,1.0,2,28.0,0,0,13.0,0,2,1,1,3,2,1,0,0,1,0,1,0,0,2,364.0,4,2,0,1,0,3,1
637,0.0,3,32.0,0,0,7.925,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,253.6,3,3,0,0,0,3,1
638,0.0,2,31.0,1,1,26.25,0,1,3,0,3,3,0,0,0,1,0,1,0,1,0,813.75,2,6,0,1,1,3,2
639,0.0,3,41.0,0,5,39.6875,0,3,6,0,3,4,1,0,0,1,0,0,1,0,3,1627.1875,9,18,1,0,2,4,3
640,0.0,3,25.0,1,0,16.1,0,1,2,0,3,3,0,0,0,1,0,0,1,1,0,402.50000000000006,3,6,0,0,1,3,2
641,0.0,3,20.0,0,0,7.8542,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,157.084,3,3,0,0,0,3,0
642,1.0,1,24.0,0,0,69.3,1,5,1,1,3,4,1,1,0,0,1,0,0,0,1,1663.1999999999998,5,1,1,0,0,3,3
643,0.0,3,2.0,3,2,27.9,0,2,6,0,1,3,1,0,0,1,0,0,1,1,3,55.8,6,18,0,0,2,0,2
644,1.0,3,25.0,0,0,56.4958,0,1,1,1,3,4,0,0,0,1,0,0,1,1,0,1412.395,3,3,1,0,0,3,3
645,1.0,3,0.75,2,1,19.2583,0,2,4,0,1,3,1,1,0,0,0,0,1,1,3,14.443724999999999,6,12,0,0,1,0,2
646,1.0,1,48.0,1,0,76.7292,1,1,2,0,3,4,0,1,0,0,1,0,0,1,0,3683.0016000000005,1,2,1,1,1,4,3
647,0.0,3,19.0,0,0,7.8958,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,150.02020000000002,3,3,0,0,0,3,0
648,1.0,1,56.0,0,0,35.5,1,5,1,1,3,4,0,1,0,0,1,0,0,1,0,1988.0,5,1,1,0,0,4,3
649,0.0,3,25.0,0,0,7.55,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,188.75,3,3,0,0,0,3,0
650,1.0,3,23.0,0,0,7.55,0,2,1,1,3,1,1,0,0,1,0,0,1,0,3,173.65,6,3,0,0,0,3,0
651,0.0,3,25.0,0,0,7.8958,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,197.395,3,3,0,0,0,3,0
652,1.0,2,18.0,0,1,23.0,0,2,2,0,2,3,1,0,0,1,0,1,0,0,2,414.0,4,4,0,1,1,2,2
653,0.0,3,21.0,0,0,8.4333,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,177.09929999999997,3,3,0,0,0,3,1
654,1.0,3,22.0,0,0,7.8292,0,2,1,1,3,1,1,0,1,0,0,0,1,0,3,172.2424,6,3,0,0,0,3,0
655,0.0,3,18.0,0,0,6.75,0,2,1,1,2,1,1,0,1,0,0,0,1,0,3,121.5,6,3,0,0,0,2,0
656,0.0,2,24.0,2,0,73.5,0,1,3,0,3,4,0,0,0,1,0,1,0,1,0,1764.0,2,6,1,1,1,3,3
657,0.0,3,25.0,0,0,7.8958,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,197.395,3,3,0,0,0,3,0
658,0.0,3,32.0,1,1,15.5,0,3,3,0,3,3,1,0,1,0,0,0,1,0,3,496.0,9,9,0,0,1,3,2
659,0.0,2,23.0,0,0,13.0,0,1,1,1,3,2,0,0,0,1,0,1,0,1,0,299.0,2,2,0,1,0,3,1
660,0.0,1,58.0,0,2,113.275,1,1,3,0,3,4,0,1,0,0,1,0,0,1,0,6569.950000000001,1,3,1,1,1,4,3
661,1.0,1,50.0,2,0,133.65,0,5,3,0,3,4,0,0,0,1,1,0,0,1,0,6682.5,5,3,1,0,1,4,3
662,0.0,3,40.0,0,0,7.225,0,1,1,1,3,1,0,1,0,0,0,0,1,1,0,289.0,3,3,0,0,0,4,0
663,0.0,1,47.0,0,0,25.5875,1,1,1,1,3,3,0,0,0,1,1,0,0,1,0,1202.6125,1,1,0,1,0,4,2
664,0.0,3,36.0,0,0,7.4958,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,269.8488,3,3,0,0,0,4,0
665,1.0,3,20.0,1,0,7.925,0,1,2,0,3,2,0,0,0,1,0,0,1,1,0,158.5,3,6,0,0,1,3,1
666,0.0,2,32.0,2,0,73.5,0,1,3,0,3,4,0,0,0,1,0,1,0,1,0,2352.0,2,6,1,1,1,3,3
667,0.0,2,25.0,0,0,13.0,0,1,1,1,3,2,0,0,0,1,0,1,0,1,0,325.0,2,2,0,1,0,3,1
668,0.0,3,25.0,0,0,7.775,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,194.375,3,3,0,0,0,3,0
669,0.0,3,43.0,0,0,8.05,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,346.15000000000003,3,3,0,0,0,4,1
670,1.0,1,36.0,1,0,52.0,1,3,2,0,3,4,1,0,0,1,1,0,0,0,1,1872.0,3,2,1,1,1,4,3
671,1.0,2,40.0,1,1,39.0,0,3,3,0,3,4,1,0,0,1,0,1,0,0,2,1560.0,6,6,1,0,1,4,3
672,0.0,1,31.0,1,0,52.0,1,1,2,0,3,4,0,0,0,1,1,0,0,1,0,1612.0,1,2,1,1,1,3,3
673,0.0,2,70.0,0,0,10.5,0,1,1,1,4,2,0,0,0,1,0,1,0,1,0,735.0,2,2,0,1,0,5,1
674,1.0,2,31.0,0,0,13.0,0,1,1,1,3,2,0,0,0,1,0,1,0,1,0,403.0,2,2,0,1,0,3,1
675,0.0,2,29.5,0,0,0.0,0,1,1,1,3,1,0,0,0,1,0,1,0,1,0,0.0,2,2,0,1,0,3,0
676,0.0,3,18.0,0,0,7.775,0,1,1,1,2,1,0,0,0,1,0,0,1,1,0,139.95000000000002,3,3,0,0,0,2,0
677,0.0,3,24.5,0,0,8.05,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,197.22500000000002,3,3,0,0,0,3,1
678,1.0,3,18.0,0,0,9.8417,0,2,1,1,2,2,1,0,0,1,0,0,1,0,3,177.1506,6,3,0,0,0,2,1
679,0.0,3,43.0,1,6,46.9,0,3,8,0,3,4,1,0,0,1,0,0,1,0,3,2016.7,9,24,1,0,2,4,3
680,1.0,1,36.0,0,1,133.65,1,1,2,0,3,4,0,1,0,0,1,0,0,1,0,4811.400000000001,1,2,1,1,1,4,3
681,0.0,3,22.0,0,0,8.1375,0,2,1,1,3,2,1,0,1,0,0,0,1,0,3,179.02499999999998,6,3,0,0,0,3,1
682,1.0,1,27.0,0,0,76.7292,1,1,1,1,3,4,0,1,0,0,1,0,0,1,0,2071.6884,1,1,1,1,0,3,3
683,0.0,3,20.0,0,0,9.225,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,184.5,3,3,0,0,0,3,1
684,0.0,3,14.0,5,2,46.9,0,1,8,0,2,4,0,0,0,1,0,0,1,1,0,656.6,3,24,1,0,2,2,3
685,0.0,2,60.0,1,1,39.0,0,1,3,0,3,4,0,0,0,1,0,1,0,1,0,2340.0,2,6,1,1,1,4,3
686,0.0,2,25.0,1,2,41.5792,0,1,4,0,3,4,0,1,0,0,0,1,0,1,0,1039.48,2,8,1,1,1,3,3
687,0.0,3,14.0,4,1,39.6875,0,1,6,0,2,4,0,0,0,1,0,0,1,1,0,555.625,3,18,1,0,2,2,3
688,0.0,3,19.0,0,0,10.1708,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,193.2452,3,3,0,0,0,3,1
689,0.0,3,18.0,0,0,7.7958,0,1,1,1,2,1,0,0,0,1,0,0,1,1,0,140.3244,3,3,0,0,0,2,0
690,1.0,1,15.0,0,1,133.65,1,2,2,0,2,4,1,0,0,1,1,0,0,1,1,2004.75,2,2,1,1,1,2,3
691,1.0,1,31.0,1,0,57.0,1,1,2,0,3,4,0,0,0,1,1,0,0,1,0,1767.0,1,2,1,1,1,3,3
692,1.0,3,4.0,0,1,13.4167,0,2,2,0,1,2,1,1,0,0,0,0,1,1,3,53.6668,6,6,0,0,1,0,1
693,1.0,3,25.0,0,0,56.4958,0,1,1,1,3,4,0,0,0,1,0,0,1,1,0,1412.395,3,3,1,0,0,3,3
694,0.0,3,25.0,0,0,7.225,0,1,1,1,3,1,0,1,0,0,0,0,1,1,0,180.625,3,3,0,0,0,3,0
695,0.0,1,60.0,0,0,26.55,0,5,1,1,3,3,0,0,0,1,1,0,0,1,0,1593.0,5,1,0,0,0,4,2
696,0.0,2,52.0,0,0,13.5,0,1,1,1,3,2,0,0,0,1,0,1,0,1,0,702.0,2,2,0,1,0,4,1
697,0.0,3,44.0,0,0,8.05,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,354.20000000000005,3,3,0,0,0,4,1
698,1.0,3,22.0,0,0,7.7333,0,2,1,1,3,1,1,0,1,0,0,0,1,0,3,170.1326,6,3,0,0,0,3,0
699,0.0,1,49.0,1,1,110.8833,1,1,3,0,3,4,0,1,0,0,1,0,0,1,0,5433.2817000000005,1,3,1,1,1,4,3
700,0.0,3,42.0,0,0,7.65,1,1,1,1,3,1,0,0,0,1,0,0,1,1,0,321.3,3,3,0,0,0,4,0
701,1.0,1,18.0,1,0,133.65,1,3,2,0,2,4,1,1,0,0,1,0,0,0,1,2405.7000000000003,3,2,1,1,1,2,3
702,1.0,1,35.0,0,0,26.2875,1,1,1,1,3,3,0,0,0,1,1,0,0,1,0,920.0625,1,1,0,1,0,3,2
703,0.0,3,18.0,0,1,14.4542,0,2,2,0,2,2,1,1,0,0,0,0,1,0,3,260.17560000000003,6,6,0,0,1,2,1
704,0.0,3,25.0,0,0,7.7417,0,1,1,1,3,1,0,0,1,0,0,0,1,1,0,193.5425,3,3,0,0,0,3,0
705,0.0,3,26.0,1,0,7.8542,0,1,2,0,3,1,0,0,0,1,0,0,1,1,0,204.20919999999998,3,6,0,0,1,3,0
706,0.0,2,39.0,0,0,26.0,0,1,1,1,3,3,0,0,0,1,0,1,0,1,0,1014.0,2,2,0,1,0,4,2
707,1.0,2,45.0,0,0,13.5,0,3,1,1,3,2,1,0,0,1,0,1,0,0,2,607.5,6,2,0,0,0,4,1
708,1.0,1,42.0,0,0,26.2875,1,1,1,1,3,3,0,0,0,1,1,0,0,1,0,1104.075,1,1,0,1,0,4,2
709,1.0,1,22.0,0,0,133.65,0,2,1,1,3,4,1,0,0,1,1,0,0,0,1,2940.3,2,1,1,1,0,3,3
710,1.0,3,25.0,1,1,15.2458,0,4,3,0,3,3,0,1,0,0,0,0,1,1,0,381.145,12,9,0,0,1,3,2
711,1.0,1,24.0,0,0,49.5042,1,5,1,1,3,4,1,1,0,0,1,0,0,0,1,1188.1008,5,1,1,0,0,3,3
712,0.0,1,42.0,0,0,26.55,1,1,1,1,3,3,0,0,0,1,1,0,0,1,0,1115.1000000000001,1,1,0,1,0,4,2
713,1.0,1,48.0,1,0,52.0,1,1,2,0,3,4,0,0,0,1,1,0,0,1,0,2496.0,1,2,1,1,1,4,3
714,0.0,3,29.0,0,0,9.4833,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,275.0157,3,3,0,0,0,3,1
715,0.0,2,52.0,0,0,13.0,0,1,1,1,3,2,0,0,0,1,0,1,0,1,0,676.0,2,2,0,1,0,4,1
716,0.0,3,19.0,0,0,7.65,1,1,1,1,3,1,0,0,0,1,0,0,1,1,0,145.35,3,3,0,0,0,3,0
717,1.0,1,38.0,0,0,133.65,1,2,1,1,3,4,1,1,0,0,1,0,0,0,1,5078.7,2,1,1,1,0,4,3
718,1.0,2,27.0,0,0,10.5,1,2,1,1,3,2,1,0,0,1,0,1,0,0,2,283.5,4,2,0,1,0,3,1
719,0.0,3,25.0,0,0,15.5,0,1,1,1,3,3,0,0,1,0,0,0,1,1,0,387.5,3,3,0,0,0,3,2
720,0.0,3,33.0,0,0,7.775,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,256.575,3,3,0,0,0,3,0
721,1.0,2,6.0,0,1,33.0,0,2,2,0,1,4,1,0,0,1,0,1,0,1,2,198.0,4,4,1,1,1,1,3
722,0.0,3,17.0,1,0,7.0542,0,1,2,0,2,1,0,0,0,1,0,0,1,1,0,119.92139999999999,3,6,0,0,1,2,0
723,0.0,2,34.0,0,0,13.0,0,1,1,1,3,2,0,0,0,1,0,1,0,1,0,442.0,2,2,0,1,0,3,1
724,0.0,2,50.0,0,0,13.0,0,1,1,1,3,2,0,0,0,1,0,1,0,1,0,650.0,2,2,0,1,0,4,1
725,1.0,1,27.0,1,0,53.1,1,1,2,0,3,4,0,0,0,1,1,0,0,1,0,1433.7,1,2,1,1,1,3,3
726,0.0,3,20.0,0,0,8.6625,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,173.25,3,3,0,0,0,3,1
727,1.0,2,30.0,3,0,21.0,0,3,4,0,3,3,1,0,0,1,0,1,0,0,2,630.0,6,8,0,0,1,3,2
728,1.0,3,22.0,0,0,7.7375,0,2,1,1,3,1,1,0,1,0,0,0,1,0,3,170.225,6,3,0,0,0,3,0
729,0.0,2,25.0,1,0,26.0,0,1,2,0,3,3,0,0,0,1,0,1,0,1,0,650.0,2,4,0,1,1,3,2
730,0.0,3,25.0,1,0,7.925,0,2,2,0,3,2,1,0,0,1,0,0,1,0,3,198.125,6,6,0,0,1,3,1
731,1.0,1,29.0,0,0,133.65,1,2,1,1,3,4,1,0,0,1,1,0,0,0,1,3875.8500000000004,2,1,1,1,0,3,3
732,0.0,3,11.0,0,0,18.7875,0,1,1,1,1,3,0,1,0,0,0,0,1,1,0,206.66250000000002,3,3,0,0,0,1,2
733,0.0,2,29.5,0,0,0.0,0,1,1,1,3,1,0,0,0,1,0,1,0,1,0,0.0,2,2,0,1,0,3,0
734,0.0,2,23.0,0,0,13.0,0,1,1,1,3,2,0,0,0,1,0,1,0,1,0,299.0,2,2,0,1,0,3,1
735,0.0,2,23.0,0,0,13.0,0,1,1,1,3,2,0,0,0,1,0,1,0,1,0,299.0,2,2,0,1,0,3,1
736,0.0,3,28.5,0,0,16.1,0,1,1,1,3,3,0,0,0,1,0,0,1,1,0,458.85,3,3,0,0,0,3,2
737,0.0,3,48.0,1,3,34.375,0,3,5,0,3,4,1,0,0,1,0,0,1,0,3,1650.0,9,15,1,0,2,4,3
738,1.0,1,35.0,0,0,133.65,1,1,1,1,3,4,0,1,0,0,1,0,0,1,0,4677.75,1,1,1,1,0,3,3
739,0.0,3,25.0,0,0,7.8958,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,197.395,3,3,0,0,0,3,0
740,0.0,3,25.0,0,0,7.8958,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,197.395,3,3,0,0,0,3,0
741,1.0,1,42.0,0,0,30.0,1,1,1,1,3,3,0,0,0,1,1,0,0,1,0,1260.0,1,1,0,1,0,4,2
742,0.0,1,36.0,1,0,78.85,1,1,2,0,3,4,0,0,0,1,1,0,0,1,0,2838.6,1,2,1,1,1,4,3
743,1.0,1,21.0,2,2,133.65,1,2,5,0,3,4,1,1,0,0,1,0,0,0,1,2806.65,2,5,1,1,2,3,3
744,0.0,3,24.0,1,0,16.1,0,1,2,0,3,3,0,0,0,1,0,0,1,1,0,386.40000000000003,3,6,0,0,1,3,2
745,1.0,3,31.0,0,0,7.925,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,245.67499999999998,3,3,0,0,0,3,1
746,0.0,1,70.0,1,1,71.0,1,5,3,0,4,4,0,0,0,1,1,0,0,1,0,4970.0,5,3,1,0,1,5,3
747,0.0,3,16.0,1,1,20.25,0,1,3,0,2,3,0,0,0,1,0,0,1,1,0,324.0,3,9,0,0,1,2,2
748,1.0,2,30.0,0,0,13.0,0,2,1,1,3,2,1,0,0,1,0,1,0,0,2,390.0,4,2,0,1,0,3,1
749,0.0,1,19.0,1,0,53.1,1,1,2,0,3,4,0,0,0,1,1,0,0,1,0,1008.9,1,2,1,1,1,3,3
750,0.0,3,31.0,0,0,7.75,0,1,1,1,3,1,0,0,1,0,0,0,1,1,0,240.25,3,3,0,0,0,3,0
751,1.0,2,4.0,1,1,23.0,0,2,3,0,1,3,1,0,0,1,0,1,0,1,2,92.0,4,6,0,1,1,0,2
752,1.0,3,6.0,0,1,12.475,1,4,2,0,1,2,0,0,0,1,0,0,1,1,0,74.85,12,6,0,0,1,1,1
753,0.0,3,33.0,0,0,9.5,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,313.5,3,3,0,0,0,3,1
754,0.0,3,23.0,0,0,7.8958,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,181.60340000000002,3,3,0,0,0,3,0
755,1.0,2,48.0,1,2,65.0,0,3,4,0,3,4,1,0,0,1,0,1,0,0,2,3120.0,6,8,1,0,1,4,3
756,1.0,2,0.67,1,1,14.5,0,4,3,0,1,3,0,0,0,1,0,1,0,1,0,9.715,8,6,0,0,1,0,2
757,0.0,3,28.0,0,0,7.7958,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,218.2824,3,3,0,0,0,3,0
758,0.0,2,18.0,0,0,11.5,0,1,1,1,2,2,0,0,0,1,0,1,0,1,0,207.0,2,2,0,1,0,2,1
759,0.0,3,34.0,0,0,8.05,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,273.70000000000005,3,3,0,0,0,3,1
760,1.0,1,33.0,0,0,86.5,1,5,1,1,3,4,1,0,0,1,1,0,0,0,1,2854.5,5,1,1,0,0,3,3
761,0.0,3,25.0,0,0,14.5,0,1,1,1,3,3,0,0,0,1,0,0,1,1,0,362.5,3,3,0,0,0,3,2
762,0.0,3,41.0,0,0,7.125,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,292.125,3,3,0,0,0,4,0
763,1.0,3,20.0,0,0,7.2292,0,1,1,1,3,1,0,1,0,0,0,0,1,1,0,144.584,3,3,0,0,0,3,0
764,1.0,1,36.0,1,2,120.0,1,3,4,0,3,4,1,0,0,1,1,0,0,0,1,4320.0,3,4,1,1,1,4,3
765,0.0,3,16.0,0,0,7.775,0,1,1,1,2,1,0,0,0,1,0,0,1,1,0,124.4,3,3,0,0,0,2,0
766,1.0,1,51.0,1,0,77.9583,1,3,2,0,3,4,1,0,0,1,1,0,0,0,1,3975.8732999999997,3,2,1,1,1,4,3
767,0.0,1,42.0,0,0,39.6,0,5,1,1,3,4,0,1,0,0,1,0,0,1,0,1663.2,5,1,1,0,0,4,3
768,0.0,3,30.5,0,0,7.75,0,2,1,1,3,1,1,0,1,0,0,0,1,0,3,236.375,6,3,0,0,0,3,0
769,0.0,3,25.0,1,0,24.15,0,1,2,0,3,3,0,0,1,0,0,0,1,1,0,603.75,3,6,0,0,1,3,2
770,0.0,3,32.0,0,0,8.3625,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,267.6,3,3,0,0,0,3,1
771,0.0,3,24.0,0,0,9.5,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,228.0,3,3,0,0,0,3,1
772,0.0,3,48.0,0,0,7.8542,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,377.0016,3,3,0,0,0,4,0
773,0.0,2,57.0,0,0,10.5,1,3,1,1,3,2,1,0,0,1,0,1,0,0,2,598.5,6,2,0,0,0,4,1
774,0.0,3,25.0,0,0,7.225,0,1,1,1,3,1,0,1,0,0,0,0,1,1,0,180.625,3,3,0,0,0,3,0
775,1.0,2,54.0,1,3,23.0,0,3,5,0,3,3,1,0,0,1,0,1,0,0,2,1242.0,6,10,0,0,2,4,2
776,0.0,3,18.0,0,0,7.75,0,1,1,1,2,1,0,0,0,1,0,0,1,1,0,139.5,3,3,0,0,0,2,0
777,0.0,3,25.0,0,0,7.75,1,1,1,1,3,1,0,0,1,0,0,0,1,1,0,193.75,3,3,0,0,0,3,0
778,1.0,3,5.0,0,0,12.475,0,2,1,1,1,2,1,0,0,1,0,0,1,1,3,62.375,6,3,0,0,0,0,1
779,0.0,3,25.0,0,0,7.7375,0,1,1,1,3,1,0,0,1,0,0,0,1,1,0,193.4375,3,3,0,0,0,3,0
780,1.0,1,43.0,0,1,133.65,1,3,2,0,3,4,1,0,0,1,1,0,0,0,1,5746.95,3,2,1,1,1,4,3
781,1.0,3,13.0,0,0,7.2292,0,2,1,1,2,1,1,1,0,0,0,0,1,1,3,93.97959999999999,6,3,0,0,0,2,0
782,1.0,1,17.0,1,0,57.0,1,3,2,0,2,4,1,0,0,1,1,0,0,1,1,969.0,3,2,1,1,1,2,3
783,0.0,1,29.0,0,0,30.0,1,1,1,1,3,3,0,0,0,1,1,0,0,1,0,870.0,1,1,0,1,0,3,2
784,0.0,3,25.0,1,2,23.45,0,1,4,0,3,3,0,0,0,1,0,0,1,1,0,586.25,3,12,0,0,1,3,2
785,0.0,3,25.0,0,0,7.05,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,176.25,3,3,0,0,0,3,0
786,0.0,3,25.0,0,0,7.25,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,181.25,3,3,0,0,0,3,0
787,1.0,3,18.0,0,0,7.4958,0,2,1,1,2,1,1,0,0,1,0,0,1,0,3,134.9244,6,3,0,0,0,2,0
788,0.0,3,8.0,4,1,29.125,0,4,6,0,1,3,0,0,1,0,0,0,1,1,0,233.0,12,18,0,0,2,1,2
789,1.0,3,1.0,1,2,20.575,0,4,4,0,1,3,0,0,0,1,0,0,1,1,0,20.575,12,12,0,0,1,0,2
